Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
28.69,4.96E-05,3.44E-05,3.57E-06,3.13E-05
28.7,4.21E-05,3.67E-05,8.22E-07,3.01E-05
28.71,3.39E-05,3.86E-05,-1.66E-06,2.87E-05
28.72,2.52E-05,3.98E-05,-3.91E-06,2.74E-05
28.73,1.59E-05,3.98E-05,-5.98E-06,2.64E-05
28.74,6.37E-06,3.81E-05,-7.87E-06,2.58E-05
28.75,-3.13E-06,3.46E-05,-9.54E-06,2.54E-05
28.76,-1.22E-05,2.90E-05,-1.09E-05,2.50E-05
28.77,-2.03E-05,2.14E-05,-1.20E-05,2.45E-05
28.78,-2.69E-05,1.21E-05,-1.29E-05,2.36E-05
28.79,-3.20E-05,1.43E-06,-1.36E-05,2.24E-05
28.8,-3.54E-05,-1.03E-05,-1.41E-05,2.04E-05
28.81,-3.76E-05,-2.23E-05,-1.44E-05,1.76E-05
28.82,-3.90E-05,-3.41E-05,-1.42E-05,1.35E-05
28.83,-4.01E-05,-4.51E-05,-1.31E-05,8.05E-06
28.84,-4.08E-05,-5.48E-05,-1.09E-05,1.21E-06
28.85,-4.08E-05,-6.31E-05,-7.38E-06,-6.76E-06
28.86,-4.00E-05,-7.01E-05,-2.78E-06,-1.53E-05
28.87,-3.83E-05,-7.56E-05,2.48E-06,-2.37E-05
28.88,-3.60E-05,-7.97E-05,7.77E-06,-3.10E-05
28.89,-3.36E-05,-8.20E-05,1.25E-05,-3.63E-05
28.9,-3.13E-05,-8.22E-05,1.62E-05,-3.91E-05
28.91,-2.91E-05,-8.02E-05,1.89E-05,-3.93E-05
28.92,-2.67E-05,-7.60E-05,2.10E-05,-3.71E-05
28.93,-2.40E-05,-7.00E-05,2.28E-05,-3.30E-05
28.94,-2.09E-05,-6.29E-05,2.46E-05,-2.80E-05
28.95,-1.73E-05,-5.54E-05,2.63E-05,-2.28E-05
28.96,-1.34E-05,-4.78E-05,2.77E-05,-1.84E-05
28.97,-9.31E-06,-4.04E-05,2.87E-05,-1.53E-05
28.98,-5.28E-06,-3.31E-05,2.91E-05,-1.36E-05
28.99,-1.56E-06,-2.56E-05,2.88E-05,-1.32E-05
29,1.74E-06,-1.76E-05,2.78E-05,-1.39E-05
29.01,4.70E-06,-8.97E-06,2.60E-05,-1.52E-05
29.02,7.50E-06,9.12E-08,2.33E-05,-1.69E-05
29.03,1.03E-05,9.39E-06,1.97E-05,-1.89E-05
29.04,1.32E-05,1.86E-05,1.52E-05,-2.09E-05
29.05,1.60E-05,2.74E-05,9.98E-06,-2.27E-05
29.06,1.84E-05,3.53E-05,4.43E-06,-2.38E-05
29.07,2.02E-05,4.21E-05,-1.04E-06,-2.37E-05
29.08,2.12E-05,4.73E-05,-6.02E-06,-2.22E-05
29.09,2.13E-05,5.08E-05,-1.01E-05,-1.90E-05
29.1,2.10E-05,5.24E-05,-1.30E-05,-1.45E-05
29.11,2.01E-05,5.21E-05,-1.45E-05,-9.22E-06
29.12,1.86E-05,4.99E-05,-1.46E-05,-3.89E-06
29.13,1.64E-05,4.58E-05,-1.36E-05,8.75E-07
29.14,1.31E-05,3.99E-05,-1.19E-05,4.63E-06
29.15,8.50E-06,3.25E-05,-1.01E-05,7.21E-06
29.16,2.34E-06,2.44E-05,-8.92E-06,8.72E-06
29.17,-5.27E-06,1.63E-05,-9.03E-06,9.32E-06
29.18,-1.40E-05,8.76E-06,-1.09E-05,9.13E-06
29.19,-2.35E-05,2.30E-06,-1.46E-05,8.28E-06
29.2,-3.29E-05,-3.10E-06,-1.99E-05,6.97E-06
29.21,-4.17E-05,-7.68E-06,-2.62E-05,5.54E-06
29.22,-4.93E-05,-1.17E-05,-3.31E-05,4.36E-06
29.23,-5.56E-05,-1.53E-05,-3.99E-05,3.73E-06
29.24,-6.05E-05,-1.84E-05,-4.65E-05,3.81E-06
29.25,-6.43E-05,-2.11E-05,-5.25E-05,4.55E-06
29.26,-6.72E-05,-2.33E-05,-5.77E-05,5.73E-06
29.27,-6.93E-05,-2.50E-05,-6.22E-05,6.96E-06
29.28,-7.02E-05,-2.60E-05,-6.57E-05,7.86E-06
29.29,-6.98E-05,-2.59E-05,-6.81E-05,8.18E-06
29.3,-6.76E-05,-2.44E-05,-6.92E-05,7.94E-06
29.31,-6.35E-05,-2.14E-05,-6.92E-05,7.36E-06
29.32,-5.76E-05,-1.70E-05,-6.81E-05,6.78E-06
29.33,-5.05E-05,-1.16E-05,-6.61E-05,6.50E-06
29.34,-4.27E-05,-5.86E-06,-6.33E-05,6.68E-06
29.35,-3.49E-05,-2.93E-07,-5.98E-05,7.36E-06
29.36,-2.74E-05,4.68E-06,-5.56E-05,8.41E-06
29.37,-2.03E-05,8.95E-06,-5.06E-05,9.60E-06
29.38,-1.36E-05,1.26E-05,-4.48E-05,1.06E-05
29.39,-6.83E-06,1.58E-05,-3.79E-05,1.10E-05
29.4,1.18E-07,1.88E-05,-3.00E-05,1.07E-05
29.41,7.39E-06,2.18E-05,-2.11E-05,9.65E-06
29.42,1.50E-05,2.47E-05,-1.12E-05,7.85E-06
29.43,2.32E-05,2.72E-05,-5.29E-07,5.38E-06
29.44,3.19E-05,2.87E-05,1.07E-05,2.37E-06
29.45,4.14E-05,2.84E-05,2.22E-05,-9.67E-07
29.46,5.19E-05,2.63E-05,3.34E-05,-4.38E-06
29.47,6.33E-05,2.27E-05,4.36E-05,-7.61E-06
29.48,7.49E-05,1.85E-05,5.24E-05,-1.05E-05
29.49,8.59E-05,1.46E-05,5.92E-05,-1.28E-05
29.5,9.53E-05,1.19E-05,6.36E-05,-1.47E-05
29.51,0.000102124,1.08E-05,6.56E-05,-1.60E-05
29.52,0.000105675,1.10E-05,6.50E-05,-1.70E-05
29.53,0.000105722,1.17E-05,6.22E-05,-1.75E-05
29.54,0.000102582,1.19E-05,5.79E-05,-1.76E-05
29.55,9.70E-05,1.05E-05,5.31E-05,-1.69E-05
29.56,8.99E-05,7.05E-06,4.87E-05,-1.51E-05
29.57,8.18E-05,1.21E-06,4.54E-05,-1.21E-05
29.58,7.29E-05,-6.84E-06,4.33E-05,-8.31E-06
29.59,6.31E-05,-1.67E-05,4.17E-05,-4.11E-06
29.6,5.24E-05,-2.77E-05,4.01E-05,-4.19E-08
29.61,4.08E-05,-3.89E-05,3.79E-05,3.46E-06
29.62,2.89E-05,-4.93E-05,3.51E-05,6.05E-06
29.63,1.74E-05,-5.80E-05,3.20E-05,7.55E-06
29.64,7.42E-06,-6.43E-05,2.90E-05,8.05E-06
29.65,-2.67E-07,-6.78E-05,2.64E-05,7.91E-06
29.66,-5.17E-06,-6.83E-05,2.45E-05,7.59E-06
29.67,-7.30E-06,-6.57E-05,2.33E-05,7.49E-06
29.68,-7.02E-06,-6.06E-05,2.24E-05,7.84E-06
29.69,-4.90E-06,-5.37E-05,2.17E-05,8.74E-06
29.7,-1.69E-06,-4.60E-05,2.11E-05,1.02E-05
29.71,1.84E-06,-3.82E-05,2.04E-05,1.22E-05
29.72,4.95E-06,-3.08E-05,1.97E-05,1.45E-05
29.73,7.06E-06,-2.40E-05,1.91E-05,1.70E-05
29.74,7.92E-06,-1.80E-05,1.86E-05,1.96E-05
29.75,7.59E-06,-1.26E-05,1.82E-05,2.19E-05
29.76,6.31E-06,-7.52E-06,1.80E-05,2.41E-05
29.77,4.32E-06,-2.60E-06,1.79E-05,2.61E-05
29.78,1.73E-06,2.40E-06,1.78E-05,2.80E-05
29.79,-1.58E-06,7.54E-06,1.76E-05,3.03E-05
29.8,-5.84E-06,1.27E-05,1.69E-05,3.27E-05
29.81,-1.13E-05,1.77E-05,1.53E-05,3.52E-05
29.82,-1.79E-05,2.24E-05,1.26E-05,3.73E-05
29.83,-2.51E-05,2.66E-05,8.51E-06,3.86E-05
29.84,-3.23E-05,3.04E-05,3.22E-06,3.88E-05
29.85,-3.83E-05,3.41E-05,-2.83E-06,3.81E-05
29.86,-4.27E-05,3.77E-05,-9.04E-06,3.68E-05
29.87,-4.51E-05,4.14E-05,-1.48E-05,3.54E-05
29.88,-4.56E-05,4.49E-05,-1.98E-05,3.42E-05
29.89,-4.48E-05,4.83E-05,-2.39E-05,3.32E-05
29.9,-4.34E-05,5.15E-05,-2.74E-05,3.23E-05
29.91,-4.23E-05,5.45E-05,-3.05E-05,3.09E-05
29.92,-4.20E-05,5.73E-05,-3.34E-05,2.85E-05
29.93,-4.22E-05,5.95E-05,-3.61E-05,2.47E-05
29.94,-4.26E-05,6.07E-05,-3.83E-05,1.96E-05
29.95,-4.23E-05,6.04E-05,-3.96E-05,1.32E-05
29.96,-4.08E-05,5.85E-05,-3.95E-05,5.78E-06
29.97,-3.79E-05,5.54E-05,-3.78E-05,-2.36E-06
29.98,-3.37E-05,5.14E-05,-3.47E-05,-1.09E-05
29.99,-2.86E-05,4.71E-05,-3.05E-05,-1.97E-05
30,-2.34E-05,4.31E-05,-2.57E-05,-2.85E-05
30.01,-1.87E-05,3.97E-05,-2.09E-05,-3.70E-05
30.02,-1.54E-05,3.71E-05,-1.70E-05,-4.50E-05
30.03,-1.39E-05,3.51E-05,-1.44E-05,-5.22E-05
30.04,-1.46E-05,3.33E-05,-1.34E-05,-5.81E-05
30.05,-1.71E-05,3.10E-05,-1.40E-05,-6.27E-05
30.06,-2.08E-05,2.76E-05,-1.57E-05,-6.62E-05
30.07,-2.47E-05,2.24E-05,-1.81E-05,-6.87E-05
30.08,-2.78E-05,1.52E-05,-2.03E-05,-7.03E-05
30.09,-2.92E-05,5.95E-06,-2.17E-05,-7.07E-05
30.1,-2.84E-05,-5.09E-06,-2.17E-05,-6.99E-05
30.11,-2.53E-05,-1.75E-05,-1.97E-05,-6.79E-05
30.12,-2.01E-05,-3.08E-05,-1.57E-05,-6.47E-05
30.13,-1.35E-05,-4.45E-05,-9.47E-06,-6.08E-05
30.14,-6.55E-06,-5.78E-05,-1.54E-06,-5.63E-05
30.15,-1.41E-07,-6.98E-05,7.39E-06,-5.12E-05
30.16,4.91E-06,-7.98E-05,1.64E-05,-4.55E-05
30.17,8.10E-06,-8.70E-05,2.46E-05,-3.87E-05
30.18,9.30E-06,-9.11E-05,3.15E-05,-3.05E-05
30.19,8.76E-06,-9.19E-05,3.68E-05,-2.04E-05
30.2,7.02E-06,-8.95E-05,4.05E-05,-8.62E-06
30.21,4.67E-06,-8.41E-05,4.27E-05,4.56E-06
30.22,2.22E-06,-7.66E-05,4.38E-05,1.83E-05
30.23,2.76E-08,-6.80E-05,4.41E-05,3.16E-05
30.24,-1.68E-06,-5.93E-05,4.40E-05,4.35E-05
30.25,-2.73E-06,-5.13E-05,4.35E-05,5.33E-05
30.26,-2.99E-06,-4.41E-05,4.27E-05,6.07E-05
30.27,-2.48E-06,-3.77E-05,4.13E-05,6.55E-05
30.28,-1.30E-06,-3.15E-05,3.90E-05,6.80E-05
30.29,4.34E-07,-2.49E-05,3.57E-05,6.82E-05
30.3,2.59E-06,-1.72E-05,3.11E-05,6.65E-05
30.31,5.01E-06,-8.56E-06,2.56E-05,6.31E-05
30.32,7.54E-06,9.16E-07,1.96E-05,5.83E-05
30.33,1.01E-05,1.07E-05,1.34E-05,5.26E-05
30.34,1.27E-05,2.02E-05,7.41E-06,4.64E-05
30.35,1.54E-05,2.89E-05,1.70E-06,4.00E-05
30.36,1.81E-05,3.65E-05,-3.80E-06,3.36E-05
30.37,2.07E-05,4.26E-05,-9.26E-06,2.74E-05
30.38,2.30E-05,4.74E-05,-1.48E-05,2.13E-05
30.39,2.48E-05,5.08E-05,-2.05E-05,1.53E-05
30.4,2.55E-05,5.27E-05,-2.61E-05,9.04E-06
30.41,2.49E-05,5.28E-05,-3.13E-05,2.40E-06
30.42,2.28E-05,5.12E-05,-3.57E-05,-4.64E-06
30.43,1.87E-05,4.81E-05,-3.88E-05,-1.18E-05
30.44,1.27E-05,4.39E-05,-4.03E-05,-1.85E-05
30.45,4.64E-06,3.91E-05,-4.02E-05,-2.43E-05
30.46,-5.09E-06,3.41E-05,-3.89E-05,-2.88E-05
30.47,-1.57E-05,2.90E-05,-3.67E-05,-3.19E-05
30.48,-2.61E-05,2.40E-05,-3.42E-05,-3.36E-05
30.49,-3.51E-05,1.92E-05,-3.16E-05,-3.43E-05
30.5,-4.18E-05,1.47E-05,-2.94E-05,-3.47E-05
30.51,-4.57E-05,1.03E-05,-2.78E-05,-3.52E-05
30.52,-4.66E-05,6.27E-06,-2.68E-05,-3.62E-05
30.53,-4.46E-05,2.52E-06,-2.65E-05,-3.76E-05
30.54,-3.98E-05,-7.75E-07,-2.65E-05,-3.88E-05
30.55,-3.27E-05,-3.48E-06,-2.63E-05,-3.93E-05
30.56,-2.38E-05,-5.48E-06,-2.54E-05,-3.85E-05
30.57,-1.40E-05,-6.73E-06,-2.35E-05,-3.59E-05
30.58,-3.87E-06,-7.20E-06,-2.03E-05,-3.14E-05
30.59,5.81E-06,-6.80E-06,-1.59E-05,-2.49E-05
30.6,1.45E-05,-5.41E-06,-1.04E-05,-1.67E-05
30.61,2.16E-05,-2.92E-06,-3.90E-06,-7.32E-06
30.62,2.69E-05,6.64E-07,3.26E-06,2.52E-06
30.63,3.02E-05,5.15E-06,1.07E-05,1.21E-05
30.64,3.16E-05,1.01E-05,1.81E-05,2.11E-05
