Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
33.76,3.09E-05,-2.68E-05,0.000129903,0.00011906
33.77,2.45E-06,-5.15E-05,0.000138446,0.000118883
33.78,-9.11E-06,-5.41E-05,0.000142991,0.000113319
33.79,-1.35E-05,-4.56E-05,0.00013611,9.95E-05
33.8,-2.28E-05,-3.99E-05,0.000115927,7.80E-05
33.81,-2.90E-05,-3.19E-05,9.11E-05,5.49E-05
33.82,-1.55E-05,-7.69E-06,7.12E-05,3.70E-05
33.83,1.57E-05,2.85E-05,5.61E-05,2.45E-05
33.84,4.49E-05,5.53E-05,4.15E-05,1.36E-05
33.85,6.11E-05,6.15E-05,2.87E-05,3.45E-06
33.86,7.30E-05,5.73E-05,2.41E-05,-3.27E-06
33.87,8.76E-05,5.44E-05,2.69E-05,-6.71E-06
33.88,9.26E-05,4.62E-05,2.60E-05,-1.21E-05
33.89,7.23E-05,2.12E-05,1.25E-05,-2.40E-05
33.9,3.32E-05,-1.33E-05,-1.12E-05,-4.05E-05
33.91,-8.61E-07,-3.59E-05,-3.70E-05,-5.63E-05
33.92,-1.88E-05,-3.85E-05,-6.24E-05,-6.93E-05
33.93,-3.10E-05,-3.53E-05,-8.95E-05,-8.11E-05
33.94,-4.65E-05,-3.89E-05,-0.000115177,-9.08E-05
33.95,-5.75E-05,-4.38E-05,-0.0001296,-9.41E-05
33.96,-5.55E-05,-4.08E-05,-0.000128943,-8.92E-05
33.97,-5.12E-05,-3.76E-05,-0.000121697,-8.09E-05
33.98,-6.23E-05,-4.88E-05,-0.0001189,-7.57E-05
33.99,-8.70E-05,-7.14E-05,-0.000122439,-7.50E-05
34,-0.000105172,-8.47E-05,-0.000128036,-7.67E-05
34.01,-0.000106295,-7.85E-05,-0.000135717,-8.02E-05
34.02,-0.000101136,-6.45E-05,-0.000149381,-8.69E-05
34.03,-0.000100122,-5.59E-05,-0.000166528,-9.48E-05
34.04,-9.62E-05,-4.85E-05,-0.000176974,-9.80E-05
34.05,-7.97E-05,-3.36E-05,-0.000175105,-9.28E-05
34.06,-5.95E-05,-1.83E-05,-0.00016717,-8.24E-05
34.07,-5.26E-05,-1.75E-05,-0.000162013,-7.23E-05
34.08,-5.79E-05,-2.93E-05,-0.000159642,-6.36E-05
34.09,-5.65E-05,-3.46E-05,-0.000154645,-5.38E-05
34.1,-3.94E-05,-2.35E-05,-0.000146856,-4.28E-05
34.11,-1.82E-05,-6.54E-06,-0.000140534,-3.25E-05
34.12,-3.19E-06,5.47E-06,-0.000133751,-2.23E-05
34.13,1.17E-05,1.78E-05,-0.000117458,-8.25E-06
34.14,3.40E-05,3.82E-05,-8.78E-05,1.08E-05
34.15,5.35E-05,5.89E-05,-5.24E-05,3.01E-05
34.16,5.48E-05,6.61E-05,-1.98E-05,4.42E-05
34.17,4.18E-05,6.26E-05,1.06E-05,5.29E-05
34.18,3.29E-05,6.51E-05,4.26E-05,5.89E-05
34.19,3.47E-05,7.83E-05,7.38E-05,6.20E-05
34.2,3.61E-05,8.93E-05,9.77E-05,6.00E-05
34.21,3.16E-05,9.02E-05,0.000114767,5.39E-05
34.22,3.16E-05,8.89E-05,0.000131767,4.81E-05
34.23,4.25E-05,9.29E-05,0.000149696,4.48E-05
34.24,5.26E-05,9.35E-05,0.000161105,4.21E-05
34.25,4.87E-05,8.05E-05,0.000161712,3.88E-05
34.26,3.66E-05,6.02E-05,0.000156699,3.79E-05
34.27,2.98E-05,4.60E-05,0.00015118,4.18E-05
34.28,2.66E-05,3.65E-05,0.000141516,4.80E-05
34.29,1.44E-05,1.98E-05,0.000122475,5.24E-05
34.3,-5.10E-06,-3.26E-06,9.79E-05,5.43E-05
34.31,-1.53E-05,-1.76E-05,7.68E-05,5.59E-05
34.32,-9.63E-06,-1.67E-05,6.17E-05,5.68E-05
34.33,1.42E-07,-1.18E-05,4.88E-05,5.43E-05
34.34,6.09E-06,-1.21E-05,3.89E-05,4.83E-05
34.35,1.64E-05,-1.15E-05,3.75E-05,4.14E-05
34.36,3.70E-05,-4.02E-06,4.36E-05,3.42E-05
34.37,5.62E-05,2.05E-06,4.80E-05,2.37E-05
34.38,6.09E-05,-3.24E-06,4.55E-05,9.08E-06
34.39,5.56E-05,-1.43E-05,4.08E-05,-5.74E-06
34.4,5.09E-05,-1.94E-05,3.86E-05,-1.68E-05
34.41,4.29E-05,-2.07E-05,3.45E-05,-2.48E-05
34.42,1.96E-05,-2.92E-05,2.30E-05,-3.17E-05
34.43,-1.61E-05,-4.33E-05,7.36E-06,-3.64E-05
34.44,-4.78E-05,-5.00E-05,-6.03E-06,-3.72E-05
34.45,-7.04E-05,-4.61E-05,-1.80E-05,-3.57E-05
34.46,-9.28E-05,-4.24E-05,-3.36E-05,-3.56E-05
34.47,-0.000116104,-4.28E-05,-5.09E-05,-3.75E-05
34.48,-0.00012665,-3.71E-05,-6.30E-05,-3.90E-05
34.49,-0.000118401,-2.04E-05,-6.88E-05,-3.97E-05
34.5,-0.000102051,-2.70E-06,-7.35E-05,-4.18E-05
34.51,-8.50E-05,7.66E-06,-7.79E-05,-4.59E-05
34.52,-5.87E-05,1.67E-05,-7.62E-05,-5.02E-05
34.53,-1.67E-05,3.08E-05,-6.78E-05,-5.46E-05
34.54,3.09E-05,4.33E-05,-5.97E-05,-6.18E-05
34.55,7.27E-05,4.66E-05,-5.50E-05,-7.23E-05
34.56,0.000112621,4.70E-05,-4.71E-05,-8.21E-05
34.57,0.0001587,5.47E-05,-3.09E-05,-8.85E-05
34.58,0.00020367,6.62E-05,-1.03E-05,-9.25E-05
34.59,0.00023466,7.16E-05,1.03E-05,-9.52E-05
34.6,0.000253712,7.29E-05,3.39E-05,-9.43E-05
34.61,0.000271279,7.87E-05,6.32E-05,-8.75E-05
34.62,0.00028463,8.66E-05,9.17E-05,-7.63E-05
34.63,0.000281624,8.54E-05,0.00011146,-6.33E-05
34.64,0.000262882,7.50E-05,0.000123106,-4.81E-05
34.65,0.000240504,6.57E-05,0.000130953,-2.93E-05
34.66,0.000215656,5.85E-05,0.00013282,-8.98E-06
34.67,0.00017751,4.39E-05,0.000123874,1.00E-05
34.68,0.000125571,2.10E-05,0.000107091,2.75E-05
34.69,7.29E-05,1.01E-06,9.03E-05,4.50E-05
34.7,2.43E-05,-1.23E-05,7.50E-05,6.12E-05
34.71,-2.89E-05,-2.69E-05,5.75E-05,7.38E-05
34.72,-8.77E-05,-4.50E-05,3.92E-05,8.30E-05
34.73,-0.000139902,-5.72E-05,2.60E-05,9.13E-05
34.74,-0.00018037,-6.01E-05,1.72E-05,9.81E-05
34.75,-0.000219195,-6.23E-05,6.67E-06,0.000101568
34.76,-0.000261274,-6.81E-05,-6.93E-06,0.000101841
34.77,-0.000296975,-6.95E-05,-1.90E-05,0.000101284
34.78,-0.000320619,-6.25E-05,-2.95E-05,1.00E-04
34.79,-0.000340088,-5.55E-05,-4.39E-05,9.60E-05
34.8,-0.000359109,-5.42E-05,-6.22E-05,8.98E-05
34.81,-0.000367583,-5.27E-05,-7.84E-05,8.36E-05
34.82,-0.000359341,-4.78E-05,-9.05E-05,7.76E-05
34.83,-0.00034279,-4.74E-05,-0.000103495,7.01E-05
34.84,-0.000324068,-5.58E-05,-0.000118116,6.18E-05
34.85,-0.000296331,-6.56E-05,-0.000129178,5.56E-05
34.86,-0.000256324,-7.12E-05,-0.000135652,5.20E-05
34.87,-0.000215153,-7.86E-05,-0.00014291,4.87E-05
34.88,-0.000181434,-9.16E-05,-0.000152295,4.54E-05
34.89,-0.00014946,-0.000103146,-0.000158638,4.36E-05
34.9,-0.000114865,-0.000108671,-0.00016048,4.27E-05
34.91,-8.59E-05,-0.000114744,-0.000162463,4.02E-05
34.92,-6.79E-05,-0.000125476,-0.000165016,3.63E-05
34.93,-5.17E-05,-0.000133909,-0.000162001,3.37E-05
34.94,-2.95E-05,-0.000135376,-0.000151262,3.28E-05
34.95,-6.35E-06,-0.000135777,-0.000137405,3.17E-05
34.96,1.47E-05,-0.000138135,-0.000121776,3.09E-05
34.97,4.24E-05,-0.000134941,-0.000100082,3.21E-05
34.98,8.07E-05,-0.000122131,-7.23E-05,3.47E-05
34.99,0.000119571,-0.000106609,-4.46E-05,3.59E-05
35,0.000151055,-9.22E-05,-1.90E-05,3.51E-05
35.01,0.000179878,-7.28E-05,8.66E-06,3.37E-05
35.02,0.000207398,-4.60E-05,3.86E-05,3.12E-05
35.03,0.000223341,-1.95E-05,6.56E-05,2.54E-05
35.04,0.000223022,4.13E-06,8.90E-05,1.69E-05
35.05,0.000215793,3.19E-05,0.000113362,7.83E-06
35.06,0.000208033,6.54E-05,0.000138622,-1.92E-06
35.07,0.00019549,9.63E-05,0.000159253,-1.38E-05
35.08,0.000179407,0.000122294,0.000173815,-2.66E-05
35.09,0.00017095,0.000150352,0.000185469,-3.80E-05
35.1,0.000172662,0.000180936,0.000192959,-4.78E-05
35.11,0.000174286,0.000205708,0.000191109,-5.67E-05
35.12,0.000171884,0.000223054,0.000180043,-6.28E-05
35.13,0.000172061,0.000238705,0.000164682,-6.42E-05
35.14,0.000174518,0.000250255,0.000146506,-6.26E-05
35.15,0.000170389,0.000248487,0.000124682,-6.02E-05
35.16,0.000159571,0.000233376,0.000102666,-5.67E-05
35.17,0.000150134,0.000212065,8.47E-05,-5.22E-05
35.18,0.000140727,0.000184155,6.92E-05,-4.96E-05
35.19,0.000122409,0.000145607,5.27E-05,-5.03E-05
35.2,9.56E-05,0.000102119,3.70E-05,-5.25E-05
35.21,6.74E-05,6.26E-05,2.38E-05,-5.48E-05
35.22,3.65E-05,2.63E-05,9.75E-06,-5.85E-05
35.23,-1.19E-06,-1.03E-05,-6.88E-06,-6.25E-05
35.24,-3.97E-05,-4.16E-05,-2.20E-05,-6.28E-05
35.25,-7.02E-05,-6.24E-05,-3.27E-05,-5.83E-05
35.26,-9.32E-05,-7.66E-05,-4.08E-05,-5.15E-05
35.27,-0.000109599,-8.73E-05,-4.63E-05,-4.38E-05
35.28,-0.000112956,-8.89E-05,-4.62E-05,-3.50E-05
35.29,-0.000101436,-7.95E-05,-4.16E-05,-2.73E-05
35.3,-8.46E-05,-6.60E-05,-3.86E-05,-2.49E-05
35.31,-6.87E-05,-5.11E-05,-3.96E-05,-2.78E-05
35.32,-5.04E-05,-2.92E-05,-4.24E-05,-3.35E-05
35.33,-3.07E-05,-1.61E-06,-4.65E-05,-4.10E-05
35.34,-1.85E-05,2.21E-05,-5.32E-05,-4.95E-05
35.35,-1.49E-05,3.97E-05,-6.02E-05,-5.57E-05
35.36,-1.29E-05,5.49E-05,-6.48E-05,-5.72E-05
35.37,-1.15E-05,6.43E-05,-6.80E-05,-5.54E-05
35.38,-1.50E-05,6.14E-05,-7.01E-05,-5.12E-05
35.39,-2.00E-05,4.99E-05,-6.77E-05,-4.28E-05
35.4,-1.99E-05,3.75E-05,-5.91E-05,-3.06E-05
35.41,-1.58E-05,2.38E-05,-4.69E-05,-1.77E-05
35.42,-9.98E-06,8.42E-06,-3.20E-05,-5.32E-06
35.43,1.72E-06,-2.40E-06,-1.30E-05,7.56E-06
35.44,1.96E-05,-6.23E-06,7.00E-06,1.93E-05
35.45,3.51E-05,-9.98E-06,2.11E-05,2.65E-05
35.46,4.43E-05,-1.63E-05,2.69E-05,2.94E-05
35.47,5.11E-05,-2.00E-05,2.69E-05,3.06E-05
35.48,5.39E-05,-2.15E-05,2.20E-05,3.13E-05
35.49,4.54E-05,-2.76E-05,1.40E-05,3.22E-05
35.5,2.67E-05,-3.79E-05,7.79E-06,3.58E-05
35.51,5.10E-06,-4.73E-05,5.83E-06,4.29E-05
35.52,-1.73E-05,-5.75E-05,5.45E-06,5.07E-05
35.53,-3.96E-05,-7.20E-05,5.45E-06,5.69E-05
35.54,-5.51E-05,-8.65E-05,7.49E-06,6.14E-05
35.55,-6.13E-05,-9.78E-05,8.64E-06,6.27E-05
35.56,-6.52E-05,-0.000110065,2.17E-06,5.72E-05
35.57,-6.95E-05,-0.000124032,-1.33E-05,4.51E-05
35.58,-7.01E-05,-0.000133718,-3.37E-05,2.91E-05
35.59,-6.95E-05,-0.000139005,-5.69E-05,1.10E-05
35.6,-7.65E-05,-0.000146217,-8.08E-05,-7.58E-06
35.61,-9.13E-05,-0.000155228,-9.96E-05,-2.36E-05
35.62,-0.000107438,-0.000161218,-0.000109842,-3.56E-05
35.63,-0.000123558,-0.000164727,-0.000113602,-4.56E-05
35.64,-0.000139093,-0.000166097,-0.000111726,-5.41E-05
35.65,-0.000147423,-0.000159163,-0.000102025,-5.99E-05
35.66,-0.000146303,-0.000141741,-8.66E-05,-6.35E-05
35.67,-0.000142247,-0.000120159,-7.17E-05,-6.67E-05
35.68,-0.000137318,-9.70E-05,-5.94E-05,-6.84E-05
35.69,-0.000126892,-6.93E-05,-4.88E-05,-6.66E-05
35.7,-0.000112394,-4.01E-05,-4.06E-05,-6.19E-05
35.71,-9.99E-05,-1.60E-05,-3.42E-05,-5.44E-05
35.72,-8.93E-05,3.68E-06,-2.62E-05,-4.30E-05
35.73,-7.90E-05,2.15E-05,-1.64E-05,-2.92E-05
35.74,-7.27E-05,3.43E-05,-8.82E-06,-1.65E-05
35.75,-6.98E-05,4.19E-05,-4.45E-06,-6.24E-06
35.76,-6.32E-05,4.97E-05,-6.40E-07,2.93E-06
35.77,-5.25E-05,5.79E-05,2.44E-06,1.09E-05
35.78,-4.44E-05,6.06E-05,4.24E-06,1.76E-05
35.79,-3.97E-05,5.78E-05,7.70E-06,2.50E-05
35.8,-3.47E-05,5.30E-05,1.38E-05,3.34E-05
35.81,-3.06E-05,4.44E-05,1.93E-05,4.06E-05
35.82,-2.62E-05,3.26E-05,2.39E-05,4.62E-05
35.83,-1.48E-05,2.36E-05,3.11E-05,5.16E-05
35.84,3.62E-06,1.90E-05,4.09E-05,5.63E-05
35.85,2.07E-05,1.38E-05,5.08E-05,5.98E-05
35.86,3.36E-05,8.50E-06,6.13E-05,6.32E-05
35.87,4.56E-05,6.98E-06,7.22E-05,6.67E-05
35.88,5.63E-05,8.35E-06,8.03E-05,6.80E-05
35.89,6.67E-05,1.22E-05,8.60E-05,6.69E-05
35.9,8.28E-05,2.28E-05,9.35E-05,6.55E-05
35.91,0.000104672,3.90E-05,0.000103972,6.41E-05
35.92,0.000124849,5.35E-05,0.000116143,6.25E-05
35.93,0.000140556,6.48E-05,0.000130636,6.21E-05
35.94,0.000153043,7.59E-05,0.000146148,6.26E-05
35.95,0.000159006,8.56E-05,0.000157828,6.14E-05
35.96,0.000156498,9.39E-05,0.000163908,5.75E-05
35.97,0.000149899,0.000106019,0.000166365,5.21E-05
35.98,0.000140152,0.000121128,0.000164817,4.51E-05
35.99,0.0001234,0.000132304,0.000157982,3.63E-05
36,0.00010156,0.000137221,0.000147497,2.74E-05
36.01,8.00E-05,0.000136619,0.000133454,1.83E-05
36.02,6.02E-05,0.000128246,0.000112794,7.12E-06
36.03,4.59E-05,0.00011372,8.57E-05,-5.56E-06
36.04,4.55E-05,0.000100295,5.58E-05,-1.75E-05
36.05,5.93E-05,8.99E-05,2.46E-05,-2.77E-05
36.06,7.92E-05,7.89E-05,-6.22E-06,-3.49E-05
36.07,9.86E-05,6.73E-05,-3.24E-05,-3.63E-05
36.08,0.000110878,5.47E-05,-5.25E-05,-3.18E-05
36.09,0.000108394,3.70E-05,-6.85E-05,-2.36E-05
36.1,9.22E-05,1.58E-05,-7.97E-05,-1.33E-05
36.11,7.31E-05,-1.66E-06,-8.48E-05,-2.44E-06
36.12,5.89E-05,-1.28E-05,-8.47E-05,5.85E-06
36.13,5.39E-05,-1.80E-05,-7.97E-05,1.02E-05
36.14,6.23E-05,-1.51E-05,-6.79E-05,1.19E-05
36.15,7.96E-05,-6.35E-06,-5.12E-05,1.10E-05
36.16,9.27E-05,1.13E-06,-3.39E-05,7.28E-06
36.17,9.33E-05,5.34E-06,-1.85E-05,1.91E-06
36.18,8.06E-05,7.95E-06,-8.39E-06,-4.85E-06
36.19,5.56E-05,7.62E-06,-8.26E-06,-1.44E-05
36.2,2.62E-05,5.67E-06,-1.83E-05,-2.58E-05
36.21,5.95E-06,7.88E-06,-3.41E-05,-3.68E-05
36.22,1.30E-06,1.47E-05,-5.20E-05,-4.61E-05
36.23,1.02E-05,2.23E-05,-6.73E-05,-5.21E-05
36.24,2.92E-05,2.97E-05,-7.35E-05,-5.22E-05
36.25,4.97E-05,3.47E-05,-6.85E-05,-4.70E-05
36.26,5.81E-05,3.18E-05,-5.52E-05,-3.89E-05
36.27,4.78E-05,2.06E-05,-3.72E-05,-3.00E-05
36.28,2.03E-05,5.37E-06,-2.00E-05,-2.27E-05
36.29,-2.08E-05,-1.20E-05,-1.11E-05,-2.05E-05
36.3,-6.67E-05,-2.78E-05,-1.29E-05,-2.38E-05
36.31,-0.00010337,-3.50E-05,-2.27E-05,-3.06E-05
36.32,-0.000123647,-3.29E-05,-3.79E-05,-3.92E-05
36.33,-0.000127982,-2.60E-05,-5.38E-05,-4.71E-05
36.34,-0.000118382,-1.59E-05,-6.39E-05,-5.05E-05
36.35,-0.0001023,-6.19E-06,-6.53E-05,-4.84E-05
36.36,-9.24E-05,-3.16E-06,-5.87E-05,-4.18E-05
36.37,-9.59E-05,-8.63E-06,-4.48E-05,-3.11E-05
36.38,-0.000113604,-2.16E-05,-2.69E-05,-1.81E-05
36.39,-0.000145585,-4.38E-05,-1.12E-05,-5.81E-06
36.4,-0.000184994,-7.26E-05,-8.11E-07,4.29E-06
36.41,-0.000218414,-0.000100421,3.36E-06,1.13E-05
36.42,-0.000235867,-0.000122397,-6.08E-07,1.32E-05
36.43,-0.000230699,-0.000135153,-1.21E-05,9.84E-06
36.44,-0.000196983,-0.000133782,-2.73E-05,3.35E-06
36.45,-0.000137185,-0.00011855,-4.35E-05,-4.67E-06
36.46,-6.21E-05,-9.42E-05,-5.73E-05,-1.20E-05
36.47,1.83E-05,-6.25E-05,-6.27E-05,-1.50E-05
36.48,9.27E-05,-2.57E-05,-5.63E-05,-1.21E-05
36.49,0.000148263,1.01E-05,-3.87E-05,-3.71E-06
36.5,0.000178547,4.20E-05,-1.08E-05,1.00E-05
36.51,0.000183877,6.92E-05,2.36E-05,2.77E-05
36.52,0.000165541,8.84E-05,5.79E-05,4.60E-05
36.53,0.000130075,9.92E-05,8.80E-05,6.35E-05
36.54,8.88E-05,0.000105591,0.00011225,7.88E-05
36.55,4.94E-05,0.000108052,0.000128159,8.98E-05
36.56,1.77E-05,0.000106253,0.000136237,9.57E-05
36.57,1.22E-06,0.000102434,0.000139276,9.76E-05
36.58,2.66E-06,9.58E-05,0.00013795,9.56E-05
36.59,2.03E-05,8.38E-05,0.00013311,9.08E-05
36.6,5.33E-05,6.83E-05,0.000127824,8.56E-05
36.61,9.75E-05,5.03E-05,0.000124052,8.12E-05
36.62,0.000143859,2.90E-05,0.000124021,7.87E-05
36.63,0.000185652,6.92E-06,0.000132375,8.10E-05
36.64,0.000216129,-1.39E-05,0.000151614,8.94E-05
36.65,0.000225503,-3.55E-05,0.000181006,0.000103878
36.66,0.000207673,-5.85E-05,0.000219599,0.000124453
36.67,0.00016015,-8.35E-05,0.000263947,0.000149725
36.68,8.04E-05,-0.000115373,0.000307906,0.000176542
36.69,-2.90E-05,-0.000156076,0.000347229,0.000202767
36.7,-0.000159683,-0.000203276,0.000378573,0.000226037
36.71,-0.000304802,-0.000255083,0.000398059,0.00024293
36.72,-0.000455865,-0.000307495,0.000405143,0.000251965
36.73,-0.000601819,-0.000354701,0.000401599,0.000253053
36.74,-0.00073521,-0.000395925,0.000387952,0.000245462
36.75,-0.000850183,-0.00043266,0.000365647,0.000229628
36.76,-0.000939261,-0.000464097,0.000336636,0.000206656
36.77,-0.000998769,-0.000491275,0.000299999,0.00017592
36.78,-0.001027973,-0.000515667,0.000254498,0.00013693
36.79,-0.001024756,-0.000534883,0.000199926,9.01E-05
36.8,-0.00099041,-0.000547351,0.000134411,3.48E-05
36.81,-0.000929871,-0.000552962,5.69E-05,-2.92E-05
36.82,-0.000846149,-0.000548909,-3.10E-05,-0.000100157
36.83,-0.000743443,-0.000533961,-0.000128071,-0.000176959
36.84,-0.000628116,-0.000509449,-0.000232796,-0.000257994
36.85,-0.000503266,-0.000473567,-0.000341275,-0.000340111
36.86,-0.000371665,-0.000424156,-0.000451299,-0.000421111
36.87,-0.000238196,-0.000360937,-0.000562234,-0.000499382
36.88,-0.000105051,-0.000281222,-0.000672397,-0.000572318
36.89,2.60E-05,-0.000183637,-0.000781543,-0.000638589
36.9,0.000150803,-7.17E-05,-0.00089025,-0.000698237
36.91,0.000268398,5.12E-05,-0.000996908,-0.000750871
36.92,0.000379047,0.000181291,-0.001100512,-0.000797319
36.93,0.000480841,0.000311858,-0.001201211,-0.00083935
36.94,0.000573766,0.000438633,-0.001297546,-0.000877348
36.95,0.000658291,0.000558441,-0.001388832,-0.000911775
36.96,0.000731685,0.000665898,-0.001475595,-0.000943472
36.97,0.000792621,0.000757727,-0.001556385,-0.000971737
36.98,0.000841291,0.000832351,-0.001629761,-0.000995909
36.99,0.000876393,0.000887251,-0.001695054,-0.001015809
37,0.000899658,0.000923523,-0.00174962,-0.001029797
37.01,0.000915988,0.000945411,-0.001791139,-0.001036397
37.02,0.000929403,0.000956151,-0.001818655,-0.001035063
37.03,0.000945371,0.00096022,-0.001829468,-0.001024207
37.04,0.000968806,0.000961518,-0.001820937,-0.001002483
37.05,0.000998957,0.000959431,-0.001791692,-0.00096935
37.06,0.001032791,0.000953169,-0.001738901,-0.000923039
37.07,0.001065824,0.000942708,-0.00166023,-0.000861923
37.08,0.001089783,0.000925705,-0.0015551,-0.000785427
37.09,0.001097917,0.000900406,-0.001421642,-0.000692276
37.1,0.001086881,0.0008649,-0.001258082,-0.000581717
37.11,0.001053544,0.000813476,-0.001063586,-0.000453902
37.12,0.000997026,0.000740284,-0.000835178,-0.00030746
37.13,0.000916974,0.000640463,-0.000569045,-0.000140121
37.14,0.00080921,0.000508549,-0.000260997,5.12E-05
37.15,0.000669716,0.00034284,9.68E-05,0.000272258
37.16,0.000496934,0.00014612,0.00051378,0.000530149
37.17,0.000291647,-7.61E-05,0.000998518,0.000831084
37.18,6.29E-05,-0.000311329,0.001557666,0.001179694
37.19,-0.000170934,-0.000541409,0.002188377,0.001573729
37.2,-0.000386288,-0.000746254,0.002870537,0.001999085
37.21,-0.000555883,-0.000903873,0.003563317,0.002427795
37.22,-0.000658452,-0.000997094,0.00420182,0.002816074
37.23,-0.000693195,-0.001025203,0.00470476,0.003109859
37.24,-0.000680836,-0.001004501,0.004999257,0.003261459
37.25,-0.000649572,-0.000956475,0.005049468,0.003248481
37.26,-0.000620449,-0.000896173,0.004871563,0.00308374
37.27,-0.000605565,-0.000832292,0.004519657,0.002805839
37.28,-0.00061043,-0.000769666,0.004053338,0.00245747
37.29,-0.000632353,-0.00070718,0.003519727,0.002073321
37.3,-0.000664355,-0.000641664,0.002956415,0.00168138
37.31,-0.000698816,-0.00057152,0.00239652,0.001305325
37.32,-0.000725891,-0.000494659,0.001866065,0.000962244
37.33,-0.000737253,-0.000411371,0.001379476,0.000659897
37.34,-0.000728726,-0.000325425,0.000942261,0.000399072
37.35,-0.000698236,-0.000239653,0.000555471,0.000176901
37.36,-0.000648299,-0.00015664,0.00021626,-1.23E-05
37.37,-0.000585319,-7.89E-05,-7.93E-05,-0.000174274
37.38,-0.000514457,-7.13E-06,-0.000334372,-0.000313767
37.39,-0.000439832,5.70E-05,-0.000553505,-0.000435232
37.4,-0.000363774,0.000111331,-0.000740312,-0.000541896
37.41,-0.000285879,0.000155284,-0.000897566,-0.000635835
37.42,-0.000206831,0.000188344,-0.001029047,-0.000719115
37.43,-0.000128219,0.000210545,-0.001137188,-0.000792088
37.44,-5.17E-05,0.000222665,-0.001223271,-0.000853818
37.45,1.86E-05,0.000223587,-0.001289351,-0.000903781
37.46,7.88E-05,0.000212758,-0.001336461,-0.000941166
37.47,0.000125497,0.000191196,-0.00136565,-0.000965888
37.48,0.00015469,0.000159978,-0.001379159,-0.000979043
37.49,0.000164876,0.000122546,-0.001378405,-0.00098112
37.5,0.000156661,8.31E-05,-0.001365263,-0.000972824
37.51,0.000130742,4.42E-05,-0.001342125,-0.000955272
37.52,9.12E-05,9.55E-06,-0.001310006,-0.000928872
37.53,4.50E-05,-1.78E-05,-0.00127066,-0.000894753
37.54,-2.58E-07,-3.70E-05,-0.00122612,-0.000854561
37.55,-3.53E-05,-4.67E-05,-0.001176397,-0.000809287
37.56,-5.30E-05,-4.67E-05,-0.001120962,-0.000760375
37.57,-5.09E-05,-3.94E-05,-0.001058696,-0.000709258
37.58,-2.89E-05,-2.73E-05,-0.000988567,-0.000657193
37.59,9.39E-06,-1.32E-05,-0.000911896,-0.000606152
37.6,5.72E-05,9.54E-07,-0.000830423,-0.000557271
37.61,0.000106602,1.54E-05,-0.000746009,-0.000510814
37.62,0.000148322,3.00E-05,-0.00066191,-0.000467081
37.63,0.000174625,4.49E-05,-0.000580552,-0.000425289
37.64,0.000181348,6.06E-05,-0.000503555,-0.000384431
37.65,0.000167419,7.62E-05,-0.000432093,-0.00034383
37.66,0.000137469,9.20E-05,-0.000365756,-0.000301967
37.67,0.000100126,0.000107348,-0.00030476,-0.000257685
37.68,6.50E-05,0.000119087,-0.000249633,-0.000210422
37.69,4.30E-05,0.000125549,-0.000198807,-0.000159625
37.7,4.17E-05,0.000126223,-0.000149931,-0.000106124
37.71,6.30E-05,0.000120919,-0.00010036,-5.18E-05
37.72,0.000104071,0.000110824,-4.84E-05,6.61E-07
37.73,0.000156721,9.73E-05,4.52E-06,4.78E-05
37.74,0.000210148,8.30E-05,5.63E-05,8.76E-05
37.75,0.000253762,7.19E-05,0.000104833,0.000119248
37.76,0.000278391,6.70E-05,0.000147511,0.000143343
37.77,0.000280029,7.10E-05,0.000183228,0.000161991
37.78,0.000259884,8.34E-05,0.000211416,0.00017767
37.79,0.000222205,0.000100855,0.000232353,0.000192505
37.8,0.000174399,0.000120466,0.000248923,0.00020883
37.81,0.000123347,0.000140508,0.000264764,0.000228003
37.82,7.29E-05,0.000158892,0.000283058,0.000250423
37.83,2.53E-05,0.000173759,0.000304905,0.000275374
37.84,-1.93E-05,0.000182644,0.00032737,0.000300131
37.85,-6.13E-05,0.000184185,0.000345806,0.000321086
37.86,-0.000100379,0.000179139,0.000355292,0.000333839
37.87,-0.000136186,0.000169379,0.000351667,0.000334052
37.88,-0.000165694,0.000158161,0.000334183,0.000320454
37.89,-0.00018534,0.000146791,0.000304375,0.00029493
37.9,-0.000194161,0.000132808,0.000264801,0.000261289
37.91,-0.000193432,0.000113563,0.00021874,0.00022384
37.92,-0.00018767,8.73E-05,0.0001685,0.00018542
37.93,-0.00018315,5.37E-05,0.000115926,0.000147566
37.94,-0.000183875,1.39E-05,6.21E-05,0.000110309
37.95,-0.000189614,-3.01E-05,6.71E-06,7.23E-05
37.96,-0.000194861,-7.56E-05,-5.01E-05,3.31E-05
37.97,-0.000192446,-0.000120219,-0.000107702,-6.77E-06
37.98,-0.000178059,-0.000163647,-0.000165115,-4.62E-05
37.99,-0.00015039,-0.00020392,-0.000219433,-8.31E-05
38,-0.000112174,-0.000238291,-0.000267136,-0.000115183
38.01,-6.96E-05,-0.000265065,-0.000304853,-0.000140602
38.02,-2.93E-05,-0.000284078,-0.000331118,-0.000158456
38.03,3.22E-06,-0.000296878,-0.000347867,-0.000169097
38.04,2.57E-05,-0.00030447,-0.00035836,-0.000172393
38.05,3.85E-05,-0.000307357,-0.000366403,-0.000168053
38.06,4.29E-05,-0.000306216,-0.000375142,-0.000156256
38.07,4.13E-05,-0.000300187,-0.000384772,-0.000137178
