Times,Distance,pBrake,rPedal,Zp_FL,Zp_FR,Zp_RL,Zp_RR,Ax,Ay,Car_Speed,DRS_Position
2.41,178.6,0,102.6,0.089928546,0.163941465,0.329929844,0.409649614,0.01,0.11,76.41666667,0
2.42,179.3,0,102.6,0.151831088,0.204970402,0.216804239,0.47175064,0,0.03,76.44444444,0
2.43,179.8,0,102.7,0.216837806,0.383862186,0.178335397,0.436678151,0.04,0.02,76.44444444,0
2.44,180.6,0.2,102.7,0.317251821,0.499636313,0.101936762,0.276248353,-0.02,0.02,76.41666667,0
2.45,181.6,0.2,102.5,0.27996575,0.3193631,0.090300495,0.173577944,-0.09,0.09,76.44444444,0
2.46,182.3,0.1,102.5,0.187973795,0.13755187,0.145609066,0.200846453,0.21,-0.12,76.44444444,0
2.47,182.8,0.1,102.7,0.087823069,-0.206315657,0.210313512,0.365908004,0,0.03,76.44444444,0
2.48,183.6,0.2,102.5,-0.214655076,-0.615970553,0.307039487,0.48786182,-0.01,-0.02,76.52777778,0
2.49,184.6,0.2,102.6,-0.387086567,-0.938150613,0.283713492,0.337482935,0.04,0.09,76.63888889,0
2.5,185.6,0,102.4,-0.463389456,-1.144559429,0.197206418,0.155799058,0.05,0.05,76.58333333,0
2.51,186.3,0,102.7,-0.424543701,-1.158789632,0.097874533,-0.171803952,0.06,-0.03,76.63888889,0
2.52,186.8,0.4,102.6,-0.340863881,-1.144745132,-0.185517818,-0.576509122,0.06,0.02,76.61111111,0
2.53,187.6,0.4,102.4,-0.181287091,-0.6227727,-0.371481943,-0.908994115,0.1,0.1,76.66666667,0
2.54,188.6,0.1,102.5,0.067290264,-0.199432099,-0.456319826,-1.125435198,0.1,0,76.69444444,0
2.55,189.3,0.1,102.4,0.351152191,0.213260072,-0.42804867,-1.157505672,0.03,0.07,76.69444444,0
2.56,189.8,0.1,102.7,0.536391806,0.530898757,-0.34850449,-1.146027503,0.02,0.07,76.69444444,0
2.57,190.6,0.1,102.7,0.687511535,0.790545233,-0.195448153,-0.669093244,-0.02,0.02,76.72222222,0
2.58,191.6,0.4,102.7,0.481413654,0.894096225,0.045632594,-0.236316276,-0.02,0.12,76.69444444,0
2.59,192.3,0.4,102.6,0.435886326,0.620011118,0.326456923,0.177356899,0.01,0.05,76.77777778,0
2.6,192.8,-0.1,102.8,0.137900569,0.299748572,0.520276429,0.503264997,0,0.05,76.75,0
2.61,193.6,-0.1,102.7,-0.050196089,-0.064438178,0.674568966,0.768307948,-0.05,0,76.80555556,0
2.62,194.6,0.2,102.7,-0.289138217,-0.565124511,0.499317155,0.885100862,-0.04,0.14,76.72222222,0
2.63,195.3,0.2,102.7,-0.519884884,-0.895876694,0.439661879,0.642740825,0.05,0.14,76.86111111,0
2.64,195.8,0,102.8,-0.641583295,-1.00469794,0.162906072,0.326623435,0.06,0.07,76.86111111,0
2.65,196.6,0,102.8,-0.672559721,-0.872876869,-0.034899084,-0.034820606,0.04,0.05,76.88888889,0
2.66,197.6,0.3,102.5,-0.383645538,-0.612172954,-0.268794605,-0.522495909,0.07,0.22,76.83333333,0
2.67,198.6,0.3,102.7,-0.218026026,-0.273635358,-0.501721362,-0.869841108,0.01,0.2,76.88888889,0
2.68,199.3,0.2,102.5,0.069066414,-0.190621129,-0.63207437,-0.996195174,0,0.2,76.91666667,0
2.69,199.8,0.2,102.4,0.372067703,-0.01107891,-0.670181507,-0.882997427,0.03,0.15,76.88888889,0
2.7,200.6,0.4,102.5,0.638059137,0.229008072,-0.406578266,-0.632866476,-0.02,0.12,76.91666667,0
2.71,201.6,0.4,102.5,0.703139525,0.407940251,-0.230760261,-0.299665004,-0.02,0.05,76.94444444,0
2.72,202.3,0.5,102.7,0.379697823,0.314304687,0.047448221,-0.196872139,-0.07,0.12,77,0
2.73,202.8,0.5,102.6,0.148861555,0.106463248,0.348873212,-0.024822715,0,0.09,77.02777778,0
2.74,203.6,0,102.8,-0.113699665,-0.295527193,0.618029859,0.210929412,-0.03,0.17,77.02777778,0
2.75,204.6,0,102.6,-0.362868769,-0.706993776,0.698334833,0.394730221,0.01,0.15,77.02777778,0
2.76,205.3,0,102.4,-0.63396036,-1.32926011,0.40265826,0.320951676,0.03,0.17,77.11111111,0
2.77,205.8,0,102.8,-0.814254608,-1.532936772,0.164884619,0.12089017,0.03,0.15,77.08333333,0
2.78,206.6,0,102.4,-0.977557263,-1.695644665,-0.095501227,-0.267664747,0,0.2,77.11111111,0
2.79,207.6,0,102.7,-1.050726522,-1.647510717,-0.345598556,-0.678474527,0,0.22,77.11111111,0
2.8,208.6,0,102.7,-0.828168387,-1.33598018,-0.616285114,-1.288688175,0.04,0.02,77.11111111,0
2.81,209.3,0,102.7,-0.708098613,-1.041996632,-0.802304473,-1.519436821,-0.02,0.03,77.11111111,0
2.82,209.8,0.2,102.7,-0.37389958,-0.606350389,-0.966941158,-1.685067225,-0.07,0.09,77.13888889,0
2.83,210.6,0.2,102.4,-0.114219,-0.179970399,-1.045976846,-1.650635263,-0.09,0.16,77.08333333,0
2.84,211.6,0.4,102.6,0.202788638,0.243659532,-0.842615424,-1.356202732,-0.03,0.12,77.16666667,0
2.85,212.3,0.4,102.6,0.562122781,0.429141214,-0.715892768,-1.061080147,-0.05,0.15,77.16666667,0
2.86,212.8,0.1,102.5,0.652495771,0.661505608,-0.395135515,-0.634032562,-0.02,0.12,77.13888889,0
2.87,213.6,0.1,102.7,0.495360409,0.681726099,-0.131405843,-0.208190167,0.01,0.19,77.19444444,0
2.88,214.6,0.2,102.5,0.333256355,0.223129225,0.183051601,0.217284142,-0.01,0.14,77.22222222,0
2.89,215.3,0.2,102.6,0.113443096,-0.143440842,0.539848721,0.417643754,-0.02,0.14,77.30555556,0
2.9,215.8,-0.1,102.7,-0.073566633,-0.543765603,0.646770001,0.646783675,0.04,0.18,77.25,0
2.91,216.6,-0.1,102.6,-0.268787914,-0.848619511,0.504898979,0.680498657,0.01,0.12,77.27777778,0
2.92,217.6,0.2,102.6,-0.439400418,-1.114657975,0.342844995,0.250255756,0.01,0.14,77.33333333,0
2.93,218.6,0.2,102.6,-0.585657421,-1.175368173,0.125517336,-0.12330532,0.06,0.15,77.38888889,0
2.94,219.3,0.2,102.4,-0.607254841,-1.032181403,-0.062825226,-0.520771874,0.09,0.16,77.33333333,0
2.95,219.8,0.2,102.6,-0.36455591,-0.964775938,-0.257810882,-0.831477982,-0.02,0.12,77.38888889,0
2.96,220.6,0.1,102.7,-0.204939495,-0.413487452,-0.430291702,-1.100454626,0.01,0.22,77.33333333,0
2.97,221.6,0.1,102.7,0.039610204,-0.109503983,-0.578275846,-1.172304136,0,0.13,77.41666667,0
2.98,222.3,0.2,102.7,0.339701486,0.143259128,-0.606108486,-1.039781516,0.2,-0.14,77.41666667,0
2.99,222.8,0.2,102.8,0.560807388,0.454312981,-0.3768049,-0.968177885,-0.06,0.09,77.41666667,0
3,223.6,-0.2,102.7,0.602396053,0.532950171,-0.213411666,-0.442748916,0,0.14,77.47222222,0
3.01,224.6,-0.2,102.5,0.320382579,0.481464018,0.02760675,-0.124424678,-0.03,0.03,77.47222222,0
3.02,225.6,0,102.7,0.081698169,-0.023289189,0.325036099,0.130906658,-0.05,0.1,77.5,0
3.03,226.3,0,102.7,-0.191659757,-0.534807756,0.550001998,0.439111856,-0.02,0.01,77.5,0
3.04,226.8,-0.2,102.5,-0.420474075,-0.962743345,0.60047881,0.529324985,-0.01,0.14,77.5,0
3.05,227.6,-0.2,102.6,-0.659520306,-1.220926628,0.333345694,0.483830646,0,0.22,77.52777778,0
3.06,228.6,0.3,102.6,-0.69401279,-1.144627919,0.092338906,-0.000786898,0.01,0.11,77.58333333,0
3.07,229.3,0.3,102.5,-0.392170968,-1.136209403,-0.17949092,-0.51203693,0.01,0.09,77.55555556,0
3.08,229.8,0.6,102.5,-0.125153782,-0.50736822,-0.410288147,-0.943693309,0,0.1,77.55555556,0
3.09,230.6,0.6,102.8,0.145221614,-0.233465552,-0.649210361,-1.209791312,0.01,0.1,77.63888889,0
3.1,231.6,0.2,102.7,0.14456622,-0.002994127,-0.692623139,-1.147701879,0.01,0.13,77.69444444,0
3.11,232.3,0.2,102.7,0.039479727,0.00600726,-0.404715144,-1.136559266,0.23,-0.12,77.63888889,0
3.12,232.8,-0.1,102.6,-0.01292807,-0.052884267,-0.136266746,-0.533539905,-0.02,0.05,77.63888889,0
3.13,233.6,-0.1,102.6,-0.118974212,-0.194481283,0.135097869,-0.243721369,0.03,0.14,77.66666667,0
3.14,234.6,0.2,102.4,-0.218246173,-0.310715731,0.144588827,-0.01094391,0.05,0.19,77.66666667,0
3.15,235.6,0.2,102.7,-0.33117329,-0.465127037,0.043386165,0.005672646,0.03,0.12,77.72222222,0
3.16,236.3,0.2,102.6,-0.448144385,-0.740968074,-0.010974262,-0.050688741,-0.02,0.06,77.75,0
3.17,236.8,0.2,102.7,-0.534961721,-0.773635961,-0.11516835,-0.189399545,0.04,0.05,77.75,0
3.18,237.6,0.2,102.5,-0.555551089,-0.676177414,-0.214688573,-0.306550247,-0.03,0.09,77.66666667,0
3.19,238.6,0.2,102.5,-0.39325395,-0.507674498,-0.327441337,-0.460024138,-0.03,0.14,77.77777778,0
3.2,239.3,0.4,102.8,-0.209144783,-0.076608217,-0.444453161,-0.732263435,-0.02,0.12,77.83333333,0
3.21,239.8,0.4,102.7,0.10394044,0.120636666,-0.532225998,-0.772606555,-0.05,0.15,77.86111111,0
3.22,240.6,-0.1,102.5,0.290339595,0.376396082,-0.554816408,-0.679654985,-0.02,0.21,77.80555556,0
3.23,241.6,-0.1,102.4,0.271833176,0.484445553,-0.398162758,-0.512771005,-0.03,0.13,77.75,0
3.24,242.6,0.2,102.4,0.149046073,0.296722298,-0.21416605,-0.088364823,0.04,0.11,77.86111111,0
3.25,243.3,0.2,102.3,-0.053304876,-0.162202835,0.095864351,0.115548699,-0.01,0.22,77.83333333,0
3.26,243.8,0,102.5,-0.329123981,-0.575890718,0.285017794,0.369094007,-0.05,0.25,77.97222222,0
3.27,244.6,0,102.5,-0.516397964,-0.858780095,0.272414663,0.481050551,0.01,0.25,77.91666667,0
3.28,245.6,0,102.7,-0.629542584,-0.907955194,0.152227139,0.301585675,0.07,0.17,77.94444444,0
3.29,246.3,0,102.5,-0.63376673,-0.638955681,-0.047809865,-0.149740335,0.03,0.12,77.91666667,0
3.3,246.8,0.1,102.6,-0.306491742,-0.176021937,-0.323561803,-0.567548273,0.03,0.33,77.94444444,0
3.31,247.6,0.1,102.6,0.172970701,0.374184687,-0.512123944,-0.852323913,0.01,0.33,77.91666667,0
3.32,248.6,0.4,102.8,0.530250228,0.491325013,-0.627111691,-0.906898676,-0.04,0.19,77.94444444,0
3.33,249.6,0.4,102.7,0.699523648,0.621673873,-0.633670188,-0.645103647,-0.07,0.22,77.97222222,0
3.34,250.3,0,102.6,0.545514937,0.478198459,-0.313523189,-0.185967989,-0.05,0.32,77.97222222,0
3.35,250.8,0,102.6,0.301524857,0.291751894,0.162012618,0.361609751,-0.06,0.23,78,0
3.36,251.6,-0.1,103.1,0.007297505,-0.189117823,0.522574138,0.488808273,-0.02,0.32,77.97222222,0
3.37,252.6,-0.1,102.6,-0.294118909,-0.65786928,0.696129699,0.619060366,0,0.22,78.08333333,0
3.38,253.3,-0.1,102.5,-0.538123227,-0.955586438,0.548598403,0.481071034,0.07,0.16,78.11111111,0
3.39,253.8,-0.1,102.5,-0.577432409,-0.931623087,0.306067073,0.295222857,0.04,0.26,78.13888889,0
3.4,254.6,0.2,102.6,-0.317276273,-0.881488492,0.01317992,-0.179503914,0.03,0.32,78.05555556,0
3.41,255.6,0.2,102.5,-0.113637171,-0.379522821,-0.289783565,-0.651127116,0.03,0.3,78.13888889,0
3.42,256.6,0.4,102.7,0.167523189,-0.026628901,-0.534977572,-0.951748327,0.04,0.23,78.16666667,0
3.43,257.3,0.4,102.5,0.360777235,0.205371574,-0.576981799,-0.931897784,-0.01,0.14,78.13888889,0
3.44,257.8,0.2,102.5,0.445662274,0.447411436,-0.321350958,-0.882273723,0,0.27,78.16666667,0
3.45,258.6,0.2,102.5,0.285274597,0.432131346,-0.115978224,-0.385293463,0.01,0.21,78.16666667,0
3.46,259.6,0.1,102.4,0.138681733,0.248158567,0.164701569,-0.030170413,-0.05,0.14,78.22222222,0
3.47,260.6,0.1,102.7,-0.150943849,-0.201420733,0.358568233,0.202719679,-0.02,0.14,78.22222222,0
3.48,261.3,-0.2,102.5,-0.467235383,-0.770280285,0.444810399,0.444982414,0.02,0.21,78.16666667,0
3.49,261.8,-0.2,102.5,-0.614247442,-0.999917414,0.286881893,0.432284473,-0.06,0.17,78.25,0
3.5,262.6,0,102.6,-0.498256811,-0.888845507,0.139736291,0.249482028,-0.07,0.22,78.25,0
3.51,263.6,0,102.7,-0.310418202,-0.855903241,-0.148866279,-0.198195768,-0.03,0.16,78.36111111,0
3.52,264.3,0.4,102.6,-0.006670211,-0.287558676,-0.464074725,-0.76459575,-0.04,0.08,78.27777778,0
3.53,264.8,0.4,102.7,-0.057511107,0.162121516,-0.613398379,-0.998591153,0,0.1,78.30555556,0
3.54,265.6,0.3,102.6,0.133188519,0.382849908,-0.49892385,-0.889484259,0.01,0.12,78.22222222,0
3.55,266.6,0.3,102.5,0.025916884,0.053160489,-0.310431595,-0.85590559,0.01,0.15,78.27777778,0
3.56,267.6,-0.2,102.6,-0.202584435,-0.34376005,-0.007979654,-0.290008783,0,0.14,78.30555556,0
3.57,268.3,-0.2,102.7,-0.407527968,-0.767183719,-0.057363009,0.160811611,-0.01,0.05,78.33333333,0
3.58,268.8,0.1,102.7,-0.538608696,-1.078877912,0.131826383,0.381273281,-0.01,0.14,78.36111111,0
3.59,269.6,0.1,102.6,-0.58667233,-1.163191702,0.026382621,0.054591888,0.21,-0.04,78.38888889,0
3.6,270.6,0.4,102.7,-0.539559059,-1.064079544,-0.201918817,-0.342603833,-0.01,0.05,78.38888889,0
3.61,271.6,0.4,102.7,-0.417925817,-0.953756465,-0.407222299,-0.766552192,0.02,0.14,78.38888889,0
3.62,272.6,0.5,102.7,-0.402509887,-0.835994975,-0.538599389,-1.078855782,0.03,0.14,78.44444444,0
3.63,273.3,0.5,102.7,-0.341695379,-0.705606855,-0.586608889,-1.163058241,0.04,0.02,78.33333333,0
3.64,273.8,0,102.7,-0.236122922,-0.64429976,-0.539395272,-1.063930987,0,0.14,78.30555556,0
3.65,274.6,0,102.7,-0.12145463,-0.293520922,-0.417905,-0.953597442,-0.04,0.13,78.16666667,0
3.66,275.3,0,102.9,-0.111614333,-0.214211392,-0.402257207,-0.835453222,-0.04,0.11,78.16666667,0
3.67,275.8,0,102.9,-0.159139023,-0.328184165,-0.341785443,-0.705799955,-0.04,0.2,78.11111111,0
3.68,276.6,0.1,102.9,-0.346984446,-0.639335452,-0.236429579,-0.644477839,-0.02,0.14,78.19444444,0
3.69,277.6,0.1,102.9,-0.51491133,-1.037349042,-0.122595642,-0.297011364,-0.05,0.09,78.16666667,0
3.7,278.6,-0.1,102.7,-0.654030118,-1.206813319,-0.111712946,-0.215006178,-0.02,0.23,78.16666667,0
3.71,279.3,-0.1,102.7,-0.709469353,-0.928691271,-0.158528958,-0.326721121,-0.04,0.09,78.16666667,0
3.72,279.8,0.4,102.7,-0.460789547,-0.906577718,-0.34536264,-0.636649057,0.17,-0.01,78.19444444,0
3.73,280.6,0.4,102.7,-0.516420553,-0.762859621,-0.513230874,-1.033366093,0.07,0.23,78.16666667,0
3.74,281.6,0.4,102.7,-0.354425563,-0.684546071,-0.652635964,-1.205115063,0.01,0.14,78.13888889,0
3.75,282.6,0.4,102.7,-0.136103524,-0.364217313,-0.708913778,-0.931478422,0,0.22,78.13888889,0
3.76,283.3,-0.1,102.7,-0.051685083,0.134148626,-0.462930448,-0.906768096,0.04,0.21,78.13888889,0
3.77,283.8,-0.1,102.8,0.121206653,0.462042552,-0.51586385,-0.764297818,0,0.23,78.11111111,0
3.78,284.6,-0.1,102.5,0.318377329,0.678969561,-0.356277256,-0.685441239,-0.04,0.29,78.11111111,0
3.79,285.6,-0.1,102.6,0.418937916,0.551858082,-0.138602624,-0.367884069,-0.05,0.19,78.02777778,0
3.8,286.3,0.4,102.9,0.195898349,0.515007293,-0.052651409,0.128443904,-0.07,0.15,78.11111111,0
3.81,286.8,0.4,102.9,-0.0033138,0.161355596,0.118984119,0.457827456,-0.08,0.28,78.11111111,0
3.82,287.6,-0.1,102.8,-0.222032644,-0.238834023,0.315839072,0.676176973,-0.08,0.2,78.16666667,0
3.83,288.6,-0.1,102.8,-0.444793307,-0.381058283,0.417219748,0.554029896,-0.07,0.23,78.22222222,0
3.84,289.3,0,102.5,-0.556180369,-0.407134075,0.198781985,0.51548373,-0.03,0.28,78.19444444,0
3.85,289.8,0,102.7,-0.408513615,-0.247411255,-0.000749262,0.165908295,0.21,0.02,78.25,0
3.86,290.6,0,102.8,-0.163732157,0.161574486,-0.219834523,-0.234812123,-0.02,0.25,78.22222222,0
3.87,291.6,0,102.7,0.222101999,0.425302968,-0.443190815,-0.380035152,0.06,0.32,78.25,0
3.88,292.6,0.2,102.7,0.380004187,0.459258415,-0.555224157,-0.406910225,0.06,0.23,78.22222222,0
3.89,293.6,0.2,102.6,0.400276824,0.385088095,-0.409365241,-0.248332411,0.04,0.26,78.27777778,0
3.9,294.3,0.3,102.5,0.144883748,0.23215303,-0.165485553,0.158644878,0.1,0.27,78.30555556,0
3.91,294.8,0.3,102.5,-0.004676333,0.022026639,0.219879984,0.423784158,0.06,0.22,78.30555556,0
3.92,295.6,0.1,102.6,-0.101722822,-0.033774796,0.378873117,0.459015189,-0.04,0.21,78.36111111,0
3.93,296.3,0.1,102.5,-0.074749995,-0.047191976,0.400188807,0.385410117,0.01,0.25,78.33333333,0
3.94,296.8,0.2,102.4,0.031835822,0.110570376,0.145627701,0.232598525,-0.06,0.2,78.36111111,0
3.95,297.6,0.2,102.6,0.197714593,0.31005504,-0.004241288,0.022637862,-0.02,0.23,78.41666667,0
3.96,298.6,0.3,102.6,0.214395129,0.222673348,-0.101715922,-0.033770829,-0.07,0.12,78.38888889,0
3.97,299.6,0.3,102.5,0.119671803,0.048704386,-0.074790111,-0.047172022,-0.09,0.22,78.44444444,0
3.98,300.6,0.5,102.5,-0.130891139,-0.288328286,0.031828255,0.110559176,0,0.29,78.44444444,0
3.99,301.3,0.5,102.4,-0.145513653,-0.685409299,0.197760616,0.309813945,-0.1,0.22,78.5,0
4,301.8,0.2,102.4,-0.544303889,-0.895509673,0.214267215,0.222438423,-0.05,0.25,78.5,0
4.01,302.6,0.2,102.5,-0.589745603,-0.760734828,0.118624834,0.047296105,0,0.15,78.55555556,0
4.02,303.6,0,102.5,-0.537744038,-0.750744363,-0.130952413,-0.289992183,-0.04,0.1,78.52777778,0
4.03,304.3,0,102.5,-0.389281144,-0.475671641,-0.148307725,-0.68688134,-0.04,0.19,78.5,0
4.04,304.8,-0.1,102.3,-0.087798492,-0.101120459,-0.544623172,-0.894562716,0,0.2,78.55555556,0
4.05,305.6,-0.1,102.4,0.302230277,0.328349327,-0.589235134,-0.760636758,0.01,0.1,78.55555556,0
4.06,306.6,0.1,102.4,0.358728661,0.614094806,-0.536495919,-0.748431842,0.03,0.14,78.61111111,0
4.07,307.6,0.1,102.4,0.426978325,0.463257561,-0.387162863,-0.473039966,0.05,0.12,78.58333333,0
4.08,308.6,0.6,102.5,0.31624698,0.342039244,-0.083964405,-0.096898656,-0.04,0.15,78.58333333,0
4.09,309.3,0.6,102.4,0.200419746,0.15217751,0.302787242,0.331166225,-0.02,0.29,78.55555556,0
4.1,309.8,0.2,102.5,0.143068964,0.153275569,0.359590816,0.612189374,-0.07,0.2,78.58333333,0
4.11,310.6,0.2,102.5,0.085121271,-0.019859402,0.425733625,0.461894979,-0.11,0.18,78.58333333,0
4.12,311.3,-0.2,102.5,0.017602885,-0.12359135,0.314946832,0.339908067,-0.09,0.32,78.63888889,0
4.13,311.8,-0.2,102.5,-0.011247542,-0.171126302,0.199855176,0.152188319,-0.06,0.19,78.72222222,0
4.14,312.6,-0.1,102.5,-0.037275713,-0.154867731,0.14241759,0.151329407,-0.1,0.32,78.66666667,0
4.15,313.6,-0.1,102.7,-0.081470804,-0.159266212,0.084360171,-0.021028719,0,0.34,78.69444444,0
4.16,314.3,0.1,102.5,-0.15974655,-0.290070082,0.017195569,-0.124262458,0.04,0.18,78.72222222,0
4.17,314.8,0.1,102.5,-0.216261427,-0.428491556,-0.011721952,-0.17082996,0.05,0.14,78.72222222,0
4.18,315.6,0,102.4,-0.292267557,-0.47499433,-0.037960201,-0.154935854,-0.16,0.2,78.72222222,0
4.19,316.6,0,102.3,-0.253135451,-0.388233715,-0.082793376,-0.161476316,-0.62,0.23,78.75,0
4.2,317.6,-0.2,102.5,-0.054609663,-0.185013372,-0.160779532,-0.292600157,-0.75,0.34,78.75,0
4.21,318.3,-0.2,102.5,0.20161952,0.063548987,-0.217650671,-0.429341536,-0.71,0.19,78.83333333,0
4.22,318.8,0.2,102.6,0.284535583,0.409956707,-0.291551293,-0.473406284,-0.79,0.17,78.72222222,0
4.23,319.6,0.2,102.5,0.23731005,0.234362554,-0.24922796,-0.384233822,-0.69,0.22,78.80555556,0
4.24,320.6,-0.2,102.5,0.044912966,-0.041381962,-0.049545113,-0.180100362,-0.44,0.08,78.83333333,0
4.25,321.6,-0.2,102.5,-0.072478233,-0.624906716,0.203589335,0.071778505,0.52,0.11,78.77777778,0
4.26,322.6,0.2,102.5,-0.50345495,-1.200551096,0.283668743,0.406733617,0.67,0.19,78.86111111,0
4.27,323.6,0.2,102.5,-0.817424334,-1.557986929,0.232977247,0.228152758,-0.17,0.14,78.86111111,0
4.28,324.3,0.1,102.7,-0.804203714,-1.577453407,0.042116325,-0.055283425,-0.61,0.36,78.83333333,0
4.29,324.8,0.1,102.5,-0.8088985,-1.538098205,-0.081604194,-0.637096025,-0.32,0.22,78.88888889,0
4.3,325.6,0.1,102.3,-0.471079954,-0.761601448,-0.511395423,-1.209590861,0.06,0.1,78.88888889,0
4.31,326.3,0.1,102.5,-0.143601657,-0.302908701,-0.817090444,-1.558478559,0.03,0.15,78.91666667,0
4.32,326.8,0,102.5,0.298382972,0.277603083,-0.804316188,-1.576510569,-0.36,0.26,78.83333333,0
4.33,327.6,0,102.5,0.492215866,0.793152776,-0.799882076,-1.517373398,-0.41,0.12,78.86111111,0
4.34,328.6,-0.1,102.4,0.501930457,0.923282877,-0.462327271,-0.749341728,-0.2,0.14,78.91666667,0
4.35,329.3,-0.1,102.6,0.389429272,0.748608178,-0.13123879,-0.286671055,0.06,0.15,78.94444444,0
4.36,329.8,0.1,102.5,0.137887188,0.321998641,0.303020147,0.289936872,0.04,0.14,78.97222222,0
4.37,330.6,0.1,102.2,-0.115838242,-0.196468364,0.492462243,0.796453078,-0.12,0.31,78.94444444,0
4.38,331.6,0.2,102.5,-0.326961404,-0.527633498,0.498766022,0.918369625,-0.17,0.17,79.02777778,0
4.39,332.6,0.2,102.5,-0.385501283,-0.495248801,0.382001859,0.736011459,-0.05,0.15,78.97222222,0
4.4,333.6,0.4,102.4,-0.333809655,-0.440713165,0.130062347,0.306009223,0.08,0.19,79.02777778,0
4.41,334.6,0.4,102.5,-0.332625907,-0.430207372,-0.122089652,-0.206274246,-0.02,0.14,79.08333333,0
4.42,335.3,0,102.5,-0.220971845,-0.310081148,-0.328927139,-0.526546039,-0.17,0.21,79.08333333,0
4.43,335.8,0,102.4,-0.233879173,-0.283160986,-0.38390043,-0.493559871,-0.09,0.18,79.11111111,0
4.44,336.6,-0.1,102.6,-0.266894378,-0.346584472,-0.333769683,-0.440358413,-0.05,0.15,79.11111111,0
4.45,337.3,-0.1,102.5,-0.308259861,-0.457388775,-0.328555064,-0.425827638,0.03,0.15,79.13888889,0
4.46,337.8,0.1,102.4,-0.232815875,-0.657102453,-0.221443095,-0.309098287,0.15,-0.02,79.08333333,0
4.47,338.6,0.1,102.5,-0.42726151,-0.903234142,-0.235128836,-0.285561636,-0.09,0.13,79.13888889,0
4.48,339.6,0.2,102.5,-0.568983462,-1.052074719,-0.268462288,-0.350784381,-0.02,0.15,79.11111111,0
4.49,340.6,0.2,102.5,-0.598396616,-1.062655121,-0.305307514,-0.465204161,-0.02,0,79.13888889,0
4.5,341.3,0.2,102.6,-0.369111852,-0.605604415,-0.239925032,-0.666101313,-0.06,0.07,79.11111111,0
4.51,341.8,0.2,102.7,0.150415077,-0.078075589,-0.432815217,-0.909066808,-0.08,0.17,79.11111111,0
4.52,342.6,0.2,102.5,0.452400967,0.497582888,-0.570098333,-1.052475757,-0.13,0.05,79.11111111,0
4.53,343.6,0.2,102.7,0.59352473,0.474983418,-0.589411556,-1.044744519,-0.15,0,79.13888889,0
4.54,344.3,0,102.6,0.648937755,0.431387849,-0.349447174,-0.585636856,-0.09,0.16,79.13888889,0
4.55,344.8,0,102.5,0.155681869,0.049684838,0.161845582,-0.056286269,-0.14,0.09,79.16666667,0
4.56,345.6,0,102.5,-0.076272425,-0.498417953,0.457750099,0.496726281,-0.13,0.15,79.16666667,0
4.57,346.6,0,102.5,-0.351618277,-0.958345812,0.595699239,0.473272648,-0.09,0.14,79.22222222,0
4.58,347.6,0.2,102.5,-0.49591322,-1.210545781,0.629554549,0.416388275,-0.04,0.02,79.22222222,0
4.59,348.6,0.2,102.4,-0.624671934,-1.312363669,0.1462572,0.027414556,-0.02,0.04,79.25,0
4.6,349.6,0.5,102.4,-0.672521643,-1.012236551,-0.087491311,-0.51715758,0.01,0.06,79.27777778,0
4.61,350.3,0.5,102.5,-0.582548637,-0.779841198,-0.357881851,-0.969293343,0.01,0.02,79.33333333,0
4.62,350.8,0,102.7,-0.456038545,-0.42732037,-0.501510157,-1.214971643,0,0.1,79.27777778,0
4.63,351.6,0,102.6,-0.170587309,0.05136371,-0.626818334,-1.298900832,0.03,0.04,79.30555556,0
4.64,352.6,0,102.5,0.167674651,0.350251607,-0.668355082,-1.001474551,-0.04,0.09,79.36111111,0
4.65,353.6,0,102.4,0.318896662,0.696609691,-0.57637312,-0.762633097,-0.01,0.15,79.30555556,0
4.66,354.3,0,102.5,0.521881425,0.475812293,-0.442837897,-0.4051837,-0.08,0.03,79.33333333,0
4.67,354.8,0,102.5,0.350850046,0.34735439,-0.154453009,0.065619959,-0.12,0.09,79.33333333,0
4.68,355.6,0.5,102.5,0.090574253,-0.251428194,0.175265034,0.36763658,-0.12,0.19,79.27777778,0
4.69,356.6,0.5,102.4,-0.311336186,-0.944534731,0.32856515,0.68609276,-0.16,0.05,79.36111111,0
4.7,357.6,0.2,102.5,-0.612831958,-1.539144299,0.513509511,0.469524333,-0.14,0.11,79.41666667,0
4.71,358.3,0.2,102.5,-0.934360589,-1.836106128,0.338144833,0.318125164,-0.14,0.07,79.41666667,0
4.72,358.8,0,102.5,-0.865780373,-1.364006704,0.071936328,-0.28356985,-0.11,0.09,79.44444444,0
4.73,359.6,0,102.6,-0.590222122,-0.896052626,-0.326553271,-0.974545847,-0.05,0.09,79.44444444,0
4.74,360.3,0.2,102.4,-0.282887555,-0.252102667,-0.629903678,-1.554911632,-0.07,0.09,79.44444444,0
4.75,360.8,0.2,102.4,0.044280591,0.294419566,-0.930714257,-1.811005139,-0.08,0.11,79.41666667,0
4.76,361.6,-0.1,102.6,0.282573654,0.750001393,-0.850769193,-1.33851466,-0.04,0.25,79.47222222,0
