Times,Distance,pBrake,rPedal,Zp_FL,Zp_FR,Zp_RL,Zp_RR,Ax,Ay,Car_Speed,DRS_Position
1.83,134.6,0.2,102.6,0.6499031622785071,0.8472769481403648,0.19145906470157154,0.27781373485915695,0.09,0.24,75.30555555555556,99.1
1.84,135.3,0.3,102.5,0.5945067029952601,0.8742606903809031,0.38617469104392355,0.45106252226354493,-0.01,0.25,75.30555555555556,99.1
1.85,135.8,0.3,102.5,0.6446844990280464,0.7591961854922832,0.5328648492797121,0.5961294984097412,0.01,0.11,75.33333333333333,99
1.86,136.6,0.1,102.4,0.7641732834302548,0.7849503803948824,0.6581968359037622,0.7407411014955793,0.01,0.16,75.36111111111111,99.1
1.87,137.6,0.1,102.5,0.8519125562153217,0.8855575785373285,0.6545163984437421,0.8338268729234861,0.05,0.15,75.30555555555556,99.1
1.88,138.3,0.1,102.6,0.6698507445017432,0.8289511931242399,0.6035017311680702,0.8698791915486324,0.04,0.2,75.38888888888889,99
1.89,138.8,0.1,102.6,0.8426585846688538,0.8766453296394412,0.6366014609494229,0.7777316901984874,0.02,0.11,75.33333333333333,99.1
1.9,139.6,0.1,102.4,0.722099032,0.8900403278185705,0.7451086400233207,0.7808412537977115,0.01,0.12,75.44444444444444,99.2
1.91,140.6,0.1,102.5,0.6855492047016217,0.8718933138872152,0.8377094291231135,0.8692714072909749,0.04,0.24,75.44444444444444,99.1
1.92,141.3,0.3,102.5,0.6123463288013544,0.8697726730337382,0.6987082297060887,0.8379235191389868,0.05,0.27,75.44444444444444,99.2
1.93,141.8,0.3,102.9,0.4703046815998666,0.6979499122488368,0.8149490125537877,0.8689976204038199,0.04,0.12,75.47222222222221,99.1
1.94,142.6,0.1,102.7,0.273202769,0.31000702361822974,0.7408661421797992,0.8879551723569437,0.08,0.11,75.5,99
1.95,143.6,0.1,102.5,0.076761385,-0.164711049,0.6912039312549504,0.8747008894593635,0.06,0.11,75.55555555555556,99.1
1.96,144.3,0.3,102.5,-0.181162439,-0.74560309,0.6236717516486628,0.8701007633454579,0.07,0.17,75.55555555555556,99.1
1.97,144.8,0.3,102.7,-0.47125339,-1.322498917,0.4920964637720654,0.7243106610082414,0.12,0.19,75.58333333333334,99
1.98,145.6,-0.1,102.7,-0.753475232,-1.840181921,0.30314012833586534,0.3689307836958568,0.02,0.19,75.61111111,99.1
1.99,146.6,-0.1,102.4,-0.951664466,-2.143758244,0.10604253887594578,-0.093950537,0.05,0.11,75.63888888888889,99.1
2,147.3,-0.2,102.5,-1.060162052,-2.27342141,-0.1428342,-0.659280824,0.02,0.19,75.72222222222223,99
2.01,147.8,-0.2,102.7,-1.052499186,-2.207680792,-0.428522161,-1.237520507,-0.02,0.15,75.69444444444444,99
2.02,148.6,0,102.4,-1.003416486,-2.0465367,-0.712333825,-1.764715731,-0.03,0.16,75.72222222222223,99
2.03,149.6,0,102.7,-1.017541706,-1.936829023,-0.923075287,-2.099966773,-0.03,0.15,75.69444444444444,99.1
2.04,150.6,0.2,102.5,-1.069479168,-1.892682469,-1.044960375,-2.255254208,-0.04,0.15,75.72222222222223,99
2.05,151.3,0.2,102.7,-0.756349593,-1.753578507,-1.053577941,-2.216935557,-0.01,0.11,75.75,98.9
2.06,151.8,-0.2,102.5,-0.730341129,-1.62447358,-1.010272551,-2.069045942,0.01,0.31,75.80555555555554,99.1
2.07,152.6,-0.2,102.7,-0.718901753,-1.465634899,-1.015553201,-1.952273338,0.02,0.18,75.77777777777779,99.3
2.08,153.6,-0.1,102.7,-0.632773289,-1.187671283,-1.062224339,-1.898849034,0.04,0.07,75.77777777777779,99
2.09,154.3,-0.1,102.6,-0.364214084,-0.741266118,-0.799612678,-1.7727976,0.05,0.19,75.77777777777779,99.1
